Cave_ID	Cave_Name	Cave_Synonyms	Cave_Type	Region	Subregion	Municipality	Settlement	Longitude	Latitude	Altitude	Location_Status	Cave_short_references	Reference_ID	Protection_Status	Cave_Description
1	Spilaio Agiou Ioanni		Natural	Notio Aigaio	Naxos	Naxos & Mikres Kyklades	Irakleia	25.436792625	36.828764758	113	Location known	Petrocheilou 1971b|Petrocheilou 1984	1030|1073	GR4220021 - Nisos Irakleia, Nisoi Makares, Mikros and Megalos Avelas, Nisida Venetiko Irakleias (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)|K783 - Nisos Irakleia [Wildlife Refuge]: OGG 1052/Β/2000	
2	Spilaio Katsampa		Natural	Ionioi Nisoi	Kerkyra	Kerkyra	Strinyla	19.83949339	39.743802197	703	Location known				
3	Spilaio Garzenikou		Natural	Peloponnisos	Arkadia	Tripoli	Kandila	22.39413559	37.774187019	1071	Location known	Petrocheilou 1959	982	GR2530004 - Oros Oligyrtos (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
4	Spilaio Megali Grava	Bodolekos cave, Höhle am Nordabhang des Pantokratorgebirges, Grotta superiore di Bodolekos, Ano Peristerograva, Peristerograva	Natural	Ionioi Nisoi	Kerkyra	Kerkyra	Loutses	19.890172313	39.77690272	479	Location known	Strouhal 1961|Nikolopoulos & Martzoukos 1957b|Merdenesianos 1969	1164|906|880		
5	Lavrio mine galleries		Artificial	Attiki	Anatoliki Attiki	Lavreotiki	Lavrio	24.038151454	37.713232816	56	Location known			GR3000005 - Sounio - Nisida Patroklou and Paraktia Thalassia Zoni (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
6	Spilaio Chavara		Natural	Attiki	Anatoliki Attiki	Kropia	Kitsi	23.863218743	37.8543079	137	Location known	Petrocheilos 1953c|Santorinaios 1946	961|1114		
7	Spilaio Kerateas	Spilia Nymphis, Spilaio Nymfon,  Spilaio Panos	Natural	Attiki	Anatoliki Attiki	Lavreotiki	Keratea	23.968713	37.790012	600	Location known	Petrocheilou 1984|Petrocheilos 1952b|Petrocheilos 1956a|Lindberg 1955b	1073|956|964|871		
8	Spilaio Panos		Natural	Attiki	Dytiki Attiki	Fyli	Fyli	23.668380689	38.146667725	684	Location known	Deligiorgi 1982|Deligiorgi-Alexopoulou 1980|Deligiorgi-Alexopoulou 1985a|Lindberg 1955b|Petrocheilos 1952b	756|757|758|871|956	K404 - Dasoktima Tatoiou-Salonikis Loimikou-Synidioktito Dasos Gkoura-Parnithas [Wildlife Refuge]: OGG 446/Β/1988|GR3000001 - Oros Parnitha (Special Protection Area - Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
9	Spilaio Drakotrypa		Natural	Kentriki Makedonia	Thessaloniki	Volvi	Vrasna	23.64808369598057	40.70224759272045	80	Location known			GR1220003 - Stena Rentinas - Evryteri Periochi ­ Spilaio Lakkia kai Rema Neromana (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)|GR1220009 - Limnes Koroneias - Volvis, Stena Rentinas and Evryteri Periochi (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
10	Spilaio Mavri Trypa		Natural	Anatoliki Makedonia-Thraki	Kavala	Kavala	Zygos	24.393166667	41.020644444	301	Location known				
11	Spilaio Stavrou		Natural	Kentriki Makedonia	Thessaloniki	Volvi	Stavros	23.693498572	40.660421855	22	Location known			GR1220003 - Stena Rentinas - Evryteri Periochi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
12	Spilaio Eptamylon		Natural	Kentriki Makedonia	Serres	Serres	Serres	23.59503758304901	41.10438850621062	140	Location known	Ioannou 1967|Petrocheilou 1984	794|1073	K33 - Viros - I.M. Ag. Nikolaou (Serron-Oinousas-Eptamylon) [Wildlife Refuge]: OGG 706/Β/1982|GR1260009 - Koilada Timiou Prodromou-menoikion (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
13	Spilaio Agias Paraskevis		Natural	Kriti	Irakleio	Chersonisos	Skoteino	25.297520227	35.30488474	219	Location known	Faure 1985|Ioannou 1970h|Lindberg 1955a|Petrocheilou 1984|Gasparo 2003	768|805|870|1073|1160		
14	Spilaio Katafygi Dirou		Natural	Peloponnisos	Lakonia	Anatoliki Mani	Pyrgos Dirou	22.373974325	36.637894664	54	Location known	Lindberg 1955b|Petrocheilos 1953a|Petrocheilos 1958b|Petrocheilou 1955|Petrocheilou 1984	871|959|972|981|1073	GR2540008 - Notia Mani (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
15	Spilaio Milatou		Natural	Kriti	Lasithi	Agios Nikolaos	Milatos	25.578029319	35.308239719	172	Location known	Lindberg 1955a|Petrocheilou 1970f|Petrocheilou 1984|Platakis 1976	870|1025|1073|1103	K876 - Latsidiani Kefala Dimou Neapolis [Wildlife Refuge]: OGG 787/Β/2001	
16	Spilaio Diktaio Antro	Spilaio Psychrou, Diktean cave	Natural	Kriti	Lasithi	Oropedio Lasithiou	Psychro	25.445064069	35.162956852	985	Location known	Lindberg 1955a|Platakis 1973|Platakis 1976|Petrocheilou 1963c|Petrocheilou 1984|Paragamian 1994	870|1101|1103|996|1073|1162	GR4320002 - Dikti: Oropedio Lasithiou, Katharo, Selena, Krasi, Selakano, Chalasmeni Koryfi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
17	Spilaio Andiparou	Spilaio Oliarou	Natural	Notio Aigaio	Paros	Antiparos	Antiparos	25.05993627	36.990627941	187	Location known	Petrocheilou 1980a|Petrocheilou 1984	1068|1073		
18	Spilaio Kalampaki		Natural	Notio Aigaio	Paros	Paros	Dryos	25.20794859200001	37.0182	409	Location known	Aliprantis 1962|Petrocheilou 1970g	725|1026		
19	Spilaio Nymfon-Ancient Marble Quarry		Artificial	Notio Aigaio	Paros	Paros	Marathi	25.200586813	37.082371586	193	Location known	Ioannou 1989	839	K716 - Agioi Pantes - Stroumpoula Nisou Parou [Wildlife Refuge]: OGG 1052/Β/2000	
20	Spilaio Za		Natural	Notio Aigaio	Naxos	Naxos & Mikres Kyklades	Filoti	25.497819463	37.035653872	598	Location known	Petrocheilou 1962d|Petrocheilou 1984	992|1073	GR4220026 - Naxos: Ori Anathematistra, Koronos, Mavrovouni, Zas, Viglatouri (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
21	Spilaio Katholikou	Spilaio Agiou Ioanni tou Erimiti	Natural	Kriti	Chania	Chania	Chordaki	24.146474552	35.590134238	117	Location known	Lindberg 1955a|Vasilopoulos 1959|Petrocheilou 1984|Petrocheilou 1963b	870|1138|1073|995	K898 - Stavros Chordaki Dimou Akrotiriou [Wildlife Refuge]: OGG 813/Β/2001	
22	Spilaio Agias Sofias		Natural	Kriti	Chania	Kissamos	Topolia	23.684308383	35.41492269	416	Location known	Lindberg 1955a|Petrocheilou 1970e|Petrocheilou 1984|Faure 1955	870|1024|1073|1150	GR4340004 - Elos - Topolia - Sasalos - Agios Dikaios (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
23	Spilaio Koumarospilios		Natural	Kriti	Chania	Chania	Chordaki	24.146008	35.574955	292	Location known	Vasilopoulos 1959	1138		
24	Spilaio Lavyrinthos Gortinas		Artificial	Kriti	Irakleio	Faistos	Roufas	24.919796528	35.075403471	394	Location known	Petrocheilou 1989b|Petrocheilou 1984|Fournier 1994	1075|1073|773		
25	Spilaio Lera		Natural	Kriti	Chania	Chania	Stavros	24.102443	35.590143	190	Location known	Faure 1961|Vasilopoulos 1959	765|1138	K898 - Stavros Chordaki Dimou Akrotiriou [Wildlife Refuge]: OGG 813/Β/2001	
26	Spilaio Sfentoni Trypa	Sentoni Cave, Spilaio Zonianon	Natural	Kriti	Rethymno	Mylopotamos	Zoniana	24.840262726	35.299624415	668	Location known	Petrocheilou 1984|Petrocheilou 1963f|Gasparo 2003	1073|999|1160		
27	Anonymous cave		Natural	Peloponnisos	NA	NA	NA				Unknown Location				
28	Spilaio Alepotrypa		Natural	Peloponnisos	Lakonia	Anatoliki Mani	Pyrgos Dirou	22.37621622	36.637528236	54	Location known	Petrocheilos 1958a|Petrocheilos 1958b|Petrocheilou 1984	971|972|1073	GR2540008 - Notia Mani (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
29	Spilaio Glyfadas Dirou	Spilaio Vlychadas Dirou	Natural	Peloponnisos	Lakonia	Anatoliki Mani	Pyrgos Dirou	22.380630218	36.638385168	8	Location known	Anonymous 1958b|Petrocheilou et al. 1989a|Petrocheilou 1992e|Petrocheilou 1984|Petrocheilou 1975c|Petrocheilou 1974h|Petrocheilos 1951a|Petrocheilos 1958b|Lindberg 1955b|Giannopoulos  1994	730|1085|1082|1073|1060|1057|953|972|871|780	GR2540008 - Notia Mani (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
30	Spilaio Sklavounakou		Natural	Peloponnisos	Lakonia	Anatoliki Mani	Pyrgos Dirou	22.37988451	36.623970309	184	Location known			GR2540008 - Notia Mani (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
31	Spilaio Chagioti	Spilia tou Chajoti, Chajoti cave, Zygoti	Natural	Ionioi Nisoi	Zakynthos	Zakynthos	Gyri	20.763	37.7956	400	Location known				
32	Spilaio Limnon		Natural	Dytiki Ellada	Achaia	Kalavryta	Kastria	22.140052901	37.959582052	835	Location known	Petrocheilou 1967d|Petrocheilou 1984|Petrocheilou 1974d|Panagiotou 1965	1014|1073|1053|918	GR2320009 - Spilaio Kastrion (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
33	Mine gallery Skalas Rachoniou		Artificial	Anatoliki Makedonia-Thraki	Kavala	Thasos	Skala Rachoniou	24.610656964	40.77530775	23	Location known				
34	Spilaio Metaxolakka		Natural	Thessalia	Magnisia	Almyros	Pteleos	22.951234284	39.076789546	700	Location known				
35	Spilaio Agias Elenis		Natural	Anatoliki Makedonia-Thraki	Kavala	Kavala	Zygos	24.394577778	41.018027778	301	Location known	Petrocheilou 1964b|Petrocheilou 1984	1001|1073		
36	Spilaio Agias Sofias		Natural	Attiki	Nisoi Attikis	Kythira	Mylopotamos	22.925626992	36.251034069	86	Location known	Papadaki et al. 2006|Petrocheilos 1955|Petrocheilou 1970a|Petrocheilou 1984	919|963|1020|1073		
37	Spilaio Agias Triadas		Natural	Sterea Ellada	Evvoia	Karystos	Karystos	24.41832287	38.043144357	198	Location known	Angelopoulou 1934|Skouras 2000|Zervoudakis 1959|Anonymous 1953	727|1123|1143|1151	GR2420012 - Oros Ochi, Paraktia Zoni and Nisides (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
38	Spilaio Drakotrypa		Natural	Anatoliki Makedonia-Thraki	Kavala	Thasos	Panagia	24.731045429	40.73354507	170	Location known				
39	Spilaio Fytidi		Natural	Ionioi Nisoi	Kefalonia	Kefalonia	Karavomylos	20.618040675	38.249175151	82	Location known	Petrocheilou 1969e	1019		
40	Spilaio Katafygi		Natural	Notio Aigaio	Kea-Kythnos	Kythnos	Dryopida	24.430020398	37.381716912	213	Location known	Petrocheilou 1967c|Petrocheilou 1984	1013|1073		
41	Spilaio Kokkalia Trypa		Natural	Thessalia	Magnisia	Almyros	Pteleos	22.973923487	39.074846158	410	Location known				
42	Spilaio Leondariou		Natural	Attiki	Anatoliki Attiki	Paiania	Paiania	23.829842	37.987998	480	Location known	Chatzilazaridis 1979|Lindberg 1955b	746|871	GR3000015 - Oros Ymittos (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
43	Spilaio Nymfon	Marmarospilia	Natural	Ionioi Nisoi	Ithaki	Ithaki	Vathy	20.706254373	38.361108763	206	Location known	Petrocheilou 1971h|Petrocheilou 1984	1036|1073		
44	Spilaio Peramatos		Natural	Ipeiros	Ioannina	Ioannina	Perama	20.846480076	39.694948222	486	Location known	Lindberg 1955b|Petrocheilos 1956c|Petrocheilos 1957b|Petrocheilou 1952|Petrocheilou 1984|Petrocheilos 1951	871|966|968|980|1073|1154	GR2130012 - Evryteri Periochi Polis Ioanninon (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
45	Spilaio Skoteini		Natural	Sterea Ellada	Evvoia	Kymi - Aliveri	Tharounia	23.972431849	38.509980485	461	Location known	Skouras 2000	1123		
46	Spilaio Sykias		Natural	Thessalia	Magnisia	Almyros	Kofoi	22.709152293	39.083308916	1127	Location known				
47	Spilaio Vredou		Natural	Attiki	Anatoliki Attiki	Dionysos	Stamata	23.909348632	38.151246221	336	Location known	Petrocheilos 1952b	956		
48	Spilaio Monis Kipinas		Natural	Ipeiros	Ioannina	Voreia Tzoumerka	Pramanda	21.13022007	39.567439522	772	Location known	Petrocheilos 1956b	965	GR2130013 - Evryteri Periochi Athamanikon Oreon (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
49	Spilaio Kokkinou Vrachou		Natural	Thessalia	Larisa	Tempi	Spilia	22.670717071	39.841221807	726	Location known			GR1420007 - Oros Ossa (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
50	Spilaio Nymfolyptou		Natural	Attiki	Anatoliki Attiki	Vari - Voula - Vouliagmeni	Vari	23.801839617	37.858140476	266	Location known	Deligiorgi-Alexopoulou 1980|Deligiorgi-Alexopoulou 1985a|Lindberg 1955b|Petrocheilou 1984	757|758|871|1073	GR3000015 - Oros Ymittos (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
51	Spilaio Korykeio Antro		Natural	Sterea Ellada	Fokida	Delfoi	Delfoi	22.521153456	38.515941625	1350	Location known	Deligiorgi-Alexopoulou 1985b|Petrocheilou 1984|Lindberg 1955b	759|1073|871	GR2410002 - Oros Parnassos (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	Korykeio Antro is the cave from where the first cave animals of Greece have been recorded. From the samples collected by Th. J. Krüper,  Brunner Von Wattenwyl (1861) identified the cave cricket <i>Rhaphidophora cavicola</i> -assigned recently to <i>Troglophilus zoia</i> (Di Russo et al. 2014)- and Schaum (1962) described a new ground-beetle species (<i>Anophthalmus Krueperi</i> = <i>Duvalius krueperi<i>), the first obligate cave-dwelling species recorded in Greece.
52	Spilaio Koutrouli		Natural	Kriti	Chania	Chania	Chordaki	24.166886568	35.558178581	314	Location known	Lindberg 1955a	870		
53	Spilaio Thalassinou		Natural	Anatoliki Makedonia-Thraki	Xanthi	Topeiros	Toxotes	24.768932344	41.093034383	104	Location known	Lindberg 1955b	871	GR1120004 - Stena Nestou (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
54	Spilaio Kalamato		Natural	Kriti	Chania	Apokoronas	Vafes	24.17221272297763	35.3588765811724	242	Location known	Platakis 1963b	1098		
55	Spilaio Apano Skalas		Natural	Kentriki Makedonia	Imathia	Naousa	Naousa	22.073811271	40.635572335	290	Location known	Lindberg 1955b|Rémy 1951	871|1110		
56	Spilaio Paparadon		Natural	Kentriki Makedonia	Imathia	Naousa	Naousa	22.071126444	40.639040524	305	Location known	Lindberg 1955b|Rémy 1951	871|1110		
57	Spilaio Kosta Jama		Natural	Dytiki Makedonia	Florina	Prespes	Krystalopigi	21.096810225	40.629166667	1456	Location known				
58	Spilaio Melidoniou	Gerontospilios	Natural	Kriti	Rethymno	Mylopotamos	Melidoni	24.729772936	35.384607388	251	Location known	Faure 1961|Lindberg 1955a|Petrocheilou 1965c|Petrocheilou 1984	765|870|1007|1073		
59	Spilaio Alistratis		Natural	Kentriki Makedonia	Serres	Nea Zichni	Alistrati	24.010826019	41.02720897	124	Location known	Paragamian 1992h|Petrocheilou 1984|Symeonidis et al. 1977	930|1073|1126	K46 - Alistrati-Petroto [Wildlife Refuge]: OGG 754/Β/1996	
60	Spilaio Egklouvis		Natural	Ionioi Nisoi	Lefkada	Lefkada	Egklouvi	20.644145267	38.731101213	700	Unknown exact location			K768 - D.D Karyas, Exantheias, Ag.Ilia, Nikoli Dimou Karyas, Sfakioton, Apollonion kai Ellomenou [Wildlife Refuge]: OGG 170/Β/2003	
61	Cave "Polu Trypes"		Natural	Ionioi Nisoi	Lefkada	Lefkada	Egklouvi	20.645981927	38.732796596	700	Unknown exact location			K768 - D.D Karyas, Exantheias, Ag.Ilia, Nikoli Dimou Karyas, Sfakioton, Apollonion kai Ellomenou [Wildlife Refuge]: OGG 170/Β/2003	
62	Spilaio Kyklopa		Natural	Notio Aigaio	Naxos	Naxos & Mikres Kyklades	Irakleia	25.436811	36.828858	390	Location known			K783 - Nisos Irakleia [Wildlife Refuge]: OGG 1052/Β/2000|GR4220021 - Nisos Irakleia, Nisoi Makares, Mikros and Megalos Avelas, Nisida Venetiko Irakleias (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
63	Spilaio Gravolithia		Natural	Ionioi Nisoi	Kerkyra	Kerkyra	Spartyla	19.841645286	39.720635579	372	Location known				
64	Spilaio Karoucha		Natural	Ionioi Nisoi	Lefkada	Lefkada	Syvros	20.638062994	38.669744756	192	Location known				
65	Spilaio Katsibourdou		Natural	Kriti	Lasithi	Siteia	Zakros	26.212482313	35.113061576	327	Location known	Faure 1962	766		
66	Spilaio Katsouri		Natural	Ionioi Nisoi	Kerkyra	Kerkyra	Apolysoi	19.925278	39.742778	170	Location known				
67	Spilaio Mythia Kabathoura	Spilaio Koritsi	Natural	Kriti	Rethymno	Anogeia	Anogeia	24.892416613	35.223528931	1322	Location known			GR4330005 - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
68	Spilaio Panagias Arkoudiotisas	Arkoudas cave	Natural	Kriti	Chania	Chania	Chordaki	24.143885611	35.588921314	193	Location known	Faure 1955|Vasilopoulos 1959|Lindberg 1955a|Faure 1985	1150|1138|870|768	K898 - Stavros Chordaki Dimou Akrotiriou [Wildlife Refuge]: OGG 813/Β/2001	
69	Spilaio sta Pelekita	Spilaio Sykias Spilios	Natural	Kriti	Lasithi	Siteia	Kato Zakros	26.277851196	35.119938608	115	Location known	Faure 1962|Ioannou 1970g|Petrocheilou 1984|Platakis 1964|Platakis 1976	766|804|1073|1099|1103		
70	Spilaio Nychteridon		Natural	Notio Aigaio	Karpathos	Karpathos	Pigadia	27.181412621	35.531693809	80	Location known	Rathgeber & Jantschke 2005	1108		
71	Spilaio Zoodochou Pigis I		Natural	Notio Aigaio	Thira	Thira	Kamari	25.474722949	36.371381398	189	Location known	Ioannou 1970a|Beron 1985|Di Russo & Rampini 2001|Gasparo 2008	798|1156|1157|1158	GR4220003 - Santorini: Nea and Palia Kameni - Profitis Ilias (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
72	Spilaio Isvoron		Natural	Kentriki Makedonia	Imathia	Naousa	Naousa	22.099241533	40.63184087	148	Location known	Lindberg 1955b|Rémy 1951	871|1110		
73	Spilaio Kakavoulas	Kakavoula cave, Saligkaros cave	Natural	Attiki	Notios Tomeas Attikis	Kropia	Vari	23.809464	37.864883	300	Location known	Lindberg 1955b|Santorinaios 1949a	871|1115	GR3000015 - Oros Ymittos (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
74	Spilaio Kamilari	"Coubbedes"	Natural	Kriti	Irakleio	Malevizi	Tylisos	25.017537726	35.322479503	259	Location known	Platakis 1967|Lindberg 1955a	1100|870		
75	Spilaio Kato Marathospilios		Natural	Kriti	Rethymno	Mylopotamos	Kynigiana	24.69061677	35.316611828	464	Location known	Lindberg 1955a|Petrocheilos 1953d	870|962		
76	Spilaio Kyklopa		Natural	Thessalia	Magnisia	Alonnisos	Gioura island	24.151324682	39.377533656	39	Location known			GR1430005 - Nisia Kyra Panagia, Piperi, Psathoura and Gyro Nisides Agios Georgios, Nisoi Adelfoi, Lechousa, Gaidouronisia (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
77	Spilaio Arkoudospilia	Temna pestera	Natural	Kentriki Makedonia	Pella	Almopia	Loutra Loutrakiou	21.908745231	40.97324344	499	Location known	Rémy 1951	1110	GR1240008 - Oros Voras (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
78	Spilaio Nerospilia		Natural	Thessalia	Magnisia	Almyros	Kokkotoi	22.734047931	39.028595842	1296	Location known			GR1430006 - Oros Othrys, Vouna Gkouras and Farangi Palaiokerasias (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
79	Spilaio Titanospilia		Natural	Thessalia	Magnisia	Almyros	Kofoi	22.704359796	39.082605201	1159	Location known				
80	Spilaio Maroneias	Spilaio Kyklopa Polyfimou	Natural	Anatoliki Makedonia-Thraki	Rodopi	Maroneia - Sapes	Maroneia	25.503620494	40.931397528	176	Location known	Petrocheilou 1970d|Petrocheilou 1984	1023|1073	GR1130008 - Maroneia - Spilaion (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
81	Caves around Naoussa		Natural	Kentriki Makedonia	Imathia	Naousa	Naousa	22.071314	40.634781	280	Unknown exact location				
82	Spilaio Bujor		Natural	Kentriki Makedonia	Pella	Edessa	Agras	21.98187125	40.785150187	773	Location known	Rémy 1951	1110		
83	Spilaio Kalito		Natural	Kentriki Makedonia	Pella	Edessa	Karydia	21.973645347	40.854303137	693	Location known	Rémy 1951	1110	GR1240008 - Oros Voras (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
84	Spilaio Atsiganospilios		Natural	Kriti	Lasithi	Agios Nikolaos	Adrianou	25.617755594	35.204632867	481	Location known	Perdikaki et al. 2006|Petrocheilou 1984|Gasparo 2003	951|1073|1160		
85	Spilaio Fanariotissas		Natural	Notio Aigaio	Naxos	Naxos & Mikres Kyklades	Apirathos	25.511772	37.075605	840	Unknown exact location			K488 - Fanari (Filotiou Naxou) [Wildlife Refuge]: OGG 698/Β/1982|GR4220014 - Kentriki and Notia Naxos: Zas and Vigla Eos Mavrovouni and Thalassia Zoni (ormos Karades - Ormos Moutsounas) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
86	Spilaio Koutouki		Natural	Attiki	Anatoliki Attiki	Paiania	Paiania	23.828849332	37.945973089	502	Location known	Petrocheilou 1984|Sarris 1934|Zervoudakis 1962	1073|1117|1144	GR3000015 - Oros Ymittos (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
87	Spilaio Stylokamara		Natural	Notio Aigaio	Karpathos	Kasos	Agia Marina	26.900138139	35.396603417	230	Location known	Rathgeber & Jantschke 2005	1108	GR4210028 - Nisos Kasos and Symplegma Kasonision (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
88	Spilaio Voudli		Natural	Kentriki Makedonia	Pella	Edessa	Edessa	22.056271024	40.805010188	264	Location known	Lindberg 1955b|Rémy 1951	871|1110		
89	Spilaio Vreikou		Natural	Kriti	Lasithi	Ierapetra	Pefkoi	25.999376863	35.083444322	571	Location known	Georgiakakis et al. 2006	776		
