Cave_ID	Cave_Name	Cave_Synonyms	Cave_Type	Region	Subregion	Municipality	Settlement	Longitude	Latitude	Altitude	Location_Status	Cave_short_references	Reference_ID	Protection_Status	Cave_Description
352	Spilaio Daimonospilios		Natural	Kriti	Chania	Platanias	Lakkoi	23.911523	35.301707	356	Location known	Paragamian 1989	923	GR4340014 - Ethnikos Drymos Samarias - Farangi Trypitis - Psilafi - Koustogerako (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4340014" target="_blank"> Check site’s Standard Data Form</a>|GR4340008 - Lefka Ori and Paraktia Zoni (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4340008" target="_blank"> Check site’s Standard Data Form</a>|K734 - Lefka Ori Anatolikou Selinou kai Sfakion [Wildlife Refuge]: OGG 235/Δ/2009	
357	Spilaio Katafygi		Natural	Peloponnisos	Lakonia	Sparti	Anavryti	22.374316518	37.029501054	760	Location known	Merdenesianos 2000a	887	GR2550006 - Oros Taygetos - Spilaio Trachilas - Spilaio Vatsinidi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2550006" target="_blank"> Check site’s Standard Data Form</a>|GR2550009 - Oros Taygetos - Lagkada Trypis (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2550009" target="_blank"> Check site’s Standard Data Form</a>	
358	Spilaio Germa		Natural	Dytiki Makedonia	Kastoria	Orestida	Germas	21.428465	40.453444	760	Unknown exact location				
359	Spilaio Kerasias		Natural	Kentriki Makedonia	Pella	Edessa	Kerasia	21.964491152	40.877611516	688	Location known			GR1240008 - Oros Voras (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1240008" target="_blank"> Check site’s Standard Data Form</a>	
360	Spilaio Gefyras Filou	Höhle 336	Natural	Ipeiros	Ioannina	Voreia Tzoumerka	Kalarrytes	21.127749739	39.577634303	746	Location known			GR2130007 - Oros Lakmos (Peristeri) (Special Protection Area - Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2130007" target="_blank"> Check site’s Standard Data Form</a>	
361	Spilaio Mikro Katofygi		Natural	Kriti	Lasithi	Siteia	Agios Georgios	26.055388889	35.129416667	501	Location known	Platakis 1964|Lindberg 1955a	1099|870	Archaeological Site - Ministerial Decision 24456/1834 PE/5-5-1976 (OGG 699/Β/26-5-1976)	
362	Spilaio Mintsi		Natural	Kentriki Makedonia	Pella	Edessa	Edessa	22.052857523	40.79947737	286	Location known	Lindberg 1955b|Rémy 1951	871|1110		
363	Spilaio Apoloustres		Natural	Kriti	Lasithi	Ierapetra	Pefkoi	25.989501782	35.088102969	752	Location known	Georgiakakis et al. 2006	776		
364	Spilaio Kyklopa		Natural	Anatoliki Makedonia-Thraki	Evros	Alexandroupoli	Makri	25.746481	40.848451	39	Location known	Petrocheilou 1971f	1034		
365	Spilaio Kombotadon		Natural	Sterea Ellada	Fthiotida	Lamia	Kombotades	22.34324977822721	38.8515829930789	613	Location known			GR2440004 - Ethnikos Drymos Oitis (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2440004" target="_blank"> Check site’s Standard Data Form</a>|GR2440007 - Ethnikos Drymos Oitis - Koilada Asopou (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2440007" target="_blank"> Check site’s Standard Data Form</a>	
366	Spilaio Mougkri		Natural	Kriti	Rethymno	Mylopotamos	Sises	24.83694700861948	35.39475565841495	232	Location known				
367	Spilaio Trinolenos		Natural	Peloponnisos	Arkadia	Tripoli	Levidi	22.26	37.69	1397	Location known			GR2520001 - Oros Mainalo (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2520001" target="_blank"> Check site’s Standard Data Form</a>	
368	Artificial tunnel at southern coast of Palaochora		Artificial	Kriti	Chania	Kantanos - Selino	Palaiochora	23.680991	35.22456	5	Unknown exact location				
369	Spilaio Katofygiou	Neraidas Spilios	Natural	Kriti	Irakleio	Viannos	Katofygi	25.41022703344061	35.09170215216098	600	Location known				
370	Spilaio Neraidospilia		Natural	Kriti	Chania	Kissamos	Sfinari	23.56895957717326	35.43819792249602	18	Location known	Faure 1961	765		
371	Spilaio Piskokefalou		Natural	Kriti	Lasithi	Siteia	Piskokefalo	26.093668891	35.175064535	42	Location known				
372	Spilaio Skalas Trypa		Natural	Kriti	Chania	Apokoronas	Alikampos	24.20633240648492	35.34593113399938	299	Location known				
373	Spilaio Agiou Vartholomaiou		Natural	Voreio Aigaio	Lesvos	Lesvos	Agia Marina	26.556362916	39.066066041	193	Location known	Petrocheilou 1971e	1033		
374	Spilaio Zachariadi		Natural	Dytiki Makedonia	Florina	Prespes	Pyli	21.028332295	40.77787636	920	Location known			GR1340001 - Ethnikos Drymos Prespon (Special Protection Area - Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1340001" target="_blank"> Check site’s Standard Data Form</a>	
375	Cave at Rodopos peninsula		Natural	Kriti	Chania	Platanias	Afrata	23.747074	35.585326	200	Unknown exact location			GR4340003 - Chersonisos Rodopou - Paralia Maleme (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4340003" target="_blank"> Check site’s Standard Data Form</a>	
376	Cave Monastery at Meteora		Natural	Thessalia	Trikala	Kalampaka	Μeteora	21.626897	39.712723	500	Unknown Location			GR1440005 - Antichasia Ori and Meteora (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1440005" target="_blank"> Check site’s Standard Data Form</a>|GR1440003 - Antichasia Ori - Meteora - Spilaio Melissotrypa (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1440003" target="_blank"> Check site’s Standard Data Form</a>	
377	Artificial tunnel at Nopigeia		Artificial	Kriti	Chania	Kissamos	Nopigeia	23.7193	35.5072		Unknown exact location				
378	Artificial unerground gallery		Artificial	Kriti	Irakleio	Faistos	Kamilari	24.78683	35.031716	110	Unknown exact location				
379	Mine gallery		Artificial	Kriti	Chania	Platanias	Voukolies	23.8105	35.4174		Unknown exact location				
380	Spilaio Arkalospilios		Natural	Kriti	Irakleio	Malevizi	Marathos	24.96720816693371	35.34492673121891	523	Location known				
381	Spilaio Pythiou		Natural	Thessalia	Larisa	Elassona	Pythio	22.238153	40.065235		Unknown exact location			K176 - Magkouta-Alonaki-Karamano [Wildlife Refuge]: OGG 277/Β/1995	
382	Spilaio Varasovas		Natural	Dytiki Ellada	Aitoloakarnania	Nafpaktos	Ano Vasiliki	21.598841139	38.368612981	502	Location known			GR2310005 - Oros Varasova (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2310005" target="_blank"> Check site’s Standard Data Form</a>	
383	Spilaio Kastrou		Natural	Dytiki Ellada	Aitoloakarnania	Nafpaktos	Nafpaktos	21.824151	38.396109	150	Location known			K378 - Afroxylia-Vamvakou (Mamouladon-Afroxylias-Vamvakous) [Wildlife Refuge]: OGG 757/Β/1982	
384	Spilaio Keras Spiliotissas		Natural	Kriti	Chania	Platanias	Vryses	23.886944	35.490556		Unknown Location			Archaeological Site - Ministerial Decision 21220/10-8-1967 (OGG 527/Β/24-8-1967)	
385	Cave at Kastelos		Natural	Kriti	Chania	Apokoronas	Kastelos	24.309984	35.311817	230	Unknown Location			GR4340010 - Drapano (voreioanatolikes Aktes) - Paralia Georgioupolis - Limni Kourna (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4340010" target="_blank"> Check site’s Standard Data Form</a>	
386	Cave at Theriso		Natural	Kriti	Chania	Chania	Theriso	23.985712	35.404794	570	Unknown exact location				
387	Cave in hills south of Chania		Natural	Kriti	Chania	Chania	Chania	24.018284	35.47577		Unknown Location				
388	Spilaio Agias Marinas		Natural	Attiki	Anatoliki Attiki	Marathonas	Marathonas	23.884988	37.830969	121	Location known				
389	Spilaio Agiou Antoniou		Natural	Kriti	Lasithi	Ierapetra	Lithines	26.027033559	35.092779138	227	Location known				
390	Spilaio Krygiospilios		Natural	Kriti	Lasithi	Ierapetra	Riza	25.549501308	35.032172576	640	Location known	Platakis 1963b	1098		
391	Spilaio Nestoros		Natural	Peloponnisos	Messinia	Pylou - Nestoros	Petrochori	21.657329	36.959985	70	Location known			GR2550008 - Limnothalassa Gialovas and Nisos Sfaktiria (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2550008" target="_blank"> Check site’s Standard Data Form</a>|GR2550004 - Limnothalassa Pylou (divari) Kai Nisos Sfaktiria, Agios Dimitrios (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2550004" target="_blank"> Check site’s Standard Data Form</a>|K501 - Limni Ntivari-Valtos (Pylou-Romanou) [Wildlife Refuge]: OGG 690/Β/1996	
392	Spilaio sta Agridia		Natural	Kriti	Rethymno	Mylopotamos	Agridia	24.84693211684057	35.32833560442462	426	Location known				
393	Varathro Votsos Agiou Theologou		Natural	Voreio Aigaio	Samos	Fournon Korseon	Fournoi	26.491216634	37.565449308	231	Location known	Paragamian 2006	943	GR4120004 - Ikaria - Fournoi kai Paraktia Zoni (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4120004" target="_blank"> Check site’s Standard Data Form</a>|GR4120006 - Nisos Fournoi and Nisides Thymaina, Alatsonisi, Thymainaki, Strongylo, Plaka, Makronisi, Mikros and Megalos Anthropofagos, Agios Minas (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4120006" target="_blank"> Check site’s Standard Data Form</a>	
394	Spilaio Achnistres		Natural	Kriti	Lasithi	Agios Nikolaos	Paralia Milatou	25.548738886	35.318852027	61	Location known	Choreftaki et al. 2006	750		
395	Spilaio Achnistres		Natural	Kriti	Lasithi	Agios Nikolaos	Pines	25.707724096	35.275416545	187	Location known				
396	Spilaio Agiou Stavrou		Natural	Kriti	Lasithi	Ierapetra	Chrysopigi	25.950614161	35.102007321	389	Location known				
397	Spilaio Faneromenis		Natural	Kriti	Irakleio	Chersonisos	Avdou	25.427821978	35.217714345	519	Location known				
398	Spilaio Monis Kaleri		Natural	Kriti	Irakleio	Minoa Pediadas	Kasteli	25.343371	35.242357	365	Unknown exact location				
399	Spilaio Tis Margias o Spilios		Natural	Kriti	Irakleio	Chersonisos	Malia	25.457431995	35.276241642	105	Location known				
400	Spilaio Tou Sfakianou I Trypa		Natural	Kriti	Lasithi	Ierapetra	Kalamafka	25.626719	35.085048	920	Location known	Paragamian et al. 2006	944		
401	Spilaio Trypa sto Seli		Natural	Kriti	Lasithi	Agios Nikolaos	Kroustas	25.655478697	35.134820761	544	Location known				
402	Varathro Latsida sta Lakkia		Natural	Kriti	Lasithi	Agios Nikolaos	Pines	25.706651272	35.275007926	186	Location known				
403	Varathro Xepatomeni Latsida		Natural	Kriti	Lasithi	Oropedio Lasithiou	Lagou	25.469062164	35.208406091	946	Location known	Paragamian 1992p	938	GR4320002 - Dikti: Oropedio Lasithiou, Katharo, Selena, Krasi, Selakano, Chalasmeni Koryfi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4320002" target="_blank"> Check site’s Standard Data Form</a>	
404	Spilaio Naousas	Vodena Jama	Natural	Kentriki Makedonia	Imathia	Naousa	Naousa	22.06649	40.635636	313	Location known				
405	Spilaio Lentaka Trypa	Höhle Lendarà	Natural	Kriti	Chania	Apokoronas	Melidoni	24.121589685	35.385492959	352	Location known	Faure 1962|Platakis 1963b	766|1098	Archaeological Site - Ministerial Decision 21220/10-8-1967 (OGG 527/Β/24-8-1967)	
406	Spilaio Gastrion		Natural	Notio Aigaio	Tinos	Tinos	Tinos	25.124455282	37.547498002	6	Location known				
407	The Lost Glasses cave		Natural	Agio Oros	Agio Oros	Athos	Agia Anna monastery	24.297224847	40.141166254	329	Location known			GR1270003 - Chersonisos Athos (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1270003" target="_blank"> Check site’s Standard Data Form</a>	
408	Cave in pine forest		Natural	Kriti	Rethymno	Rethymno	Rethymno	24.481183	35.358106	110	Unknown Location				
409	Artificial cave at Prines		Artificial	Kriti	Rethymno	Rethymno	Prines	24.426773	35.346524		Unknown exact location				
410	Spilaio Afroimou		Natural	Kriti	Rethymno	Apokoronas	Asi Gonia	24.265795	35.282869	780	Unknown exact location				
411	Spilaio Marile Trypa		Natural	Kriti	Rethymno	Amari	Elenes	24.61346802	35.220102893	639	Location known	Faure 1955	1150		
412	Spilaio Peiratou		Natural	Kriti	Rethymno	Rethymno	Rethymno	24.41907489200001	35.363630921	39	Location known				
413	Spilaio Simoneli		Natural	Kriti	Rethymno	Rethymno	Rethymno	24.431778403	35.367860072	29	Location known				
414	Spilaio Skoteinospilios		Natural	Kriti	Rethymno	Rethymno	Myloi	24.504612279	35.336412205	259	Location known			GR4330004 - Prassano Farangi - Patsos - Sfakoryako Rema - Paralia Rethymnou and Ekvoli Geropotamou, Akr. Lianos Kavos - Perivolia (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4330004" target="_blank"> Check site’s Standard Data Form</a>	
415	Spilaio Nychteridospilios		Natural	Kriti	Rethymno	Rethymno	Maroulas	24.550790591	35.345821695	246	Location known			GR4330004 - Prassano Farangi - Patsos - Sfakoryako Rema - Paralia Rethymnou and Ekvoli Geropotamou, Akr. Lianos Kavos - Perivolia (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4330004" target="_blank"> Check site’s Standard Data Form</a>|GR4330008 - Prassano Farangi (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4330008" target="_blank"> Check site’s Standard Data Form</a>	
416	Spilaio Agias Sofias		Natural	Attiki	Nisoi Attikis	Kythira	Agia Pelagia	22.98574016450375	36.31404058720408	127	Location known	Papadaki et al. 2006	919		
417	Spilaio Spoa		Natural	Notio Aigaio	Karpathos	Karpathos	Spoa	27.140352672	35.640408854	410	Unknown exact location	Rathgeber & Jantschke 2005	1108	K538 - Aspri Petra-Poua-Cháï (Spoa Karpathou) [Wildlife Refuge]: OGG 757/Β/1982	
418	Spilaio Schista		Natural	Kriti	Irakleio	Chersonisos	Kalo Chorio	25.35641	35.278594		Unknown exact location			K790 - Aposelemi Dimou Chersonisou [Wildlife Refuge]: OGG 754/Β/2001	
419	Varathro Poros Stenou Lagkou		Natural	Kriti	Irakleio	Malevizi	Gonies	24.933807754	35.278308996	894	Location known	Nathenas 2006|Paragamian 1992b	901|924	GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>	
420	Spilaio Chamoto Spiliari		Natural	Kriti	Irakleio	Malevizi	Kamaraki	24.926102579	35.305051452	557	Location known				
421	Spilaio Dalamourou		Natural	Kriti	Rethymno	Mylopotamos	Aloides	24.877990793	35.364130992	356	Location known				
422	Spilaio Kouroupito		Natural	Kriti	Rethymno	Mylopotamos	Aloides	24.854587319	35.37694961	568	Location known				
423	Varathro Arapi Trypa		Natural	Kriti	Chania	Apokoronas	Sellia	24.24118239	35.389722935	390	Location known	Paragamian 1992r	940		
424	Varathro Kaoudi Tafkos		Natural	Kriti	Rethymno	Apokoronas	Asi Gonia	24.272449	35.289775		Unknown exact location				
425	Varathro Katerianos Tafkos		Natural	Kriti	Rethymno	Mylopotamos	Kateriana	24.822547159	35.317912061	463	Location known				
426	Varathro Kryoneriou		Natural	Kriti	Rethymno	Mylopotamos	Kryoneri	24.853542168	35.331164947	375	Location known				
427	Varathro Maratholakkou		Natural	Kriti	Irakleio	Minoa Pediadas	Liliano	25.341765739	35.183423125	445	Location known				
428	Varathro Megalos Tafkos		Natural	Kriti	Irakleio	Malevizi	Marathos	24.977423093	35.34511996	430	Location known				
429	Varathro Rikomaschalo		Natural	Kriti	Irakleio	Malevizi	Gonies	24.928128542	35.286037732	758	Location known	Paragamian 1992b	924	GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>	
430	Varathro Skararolithos		Natural	Kriti	Irakleio	Malevizi	Gonies	24.939944711	35.275049246	874	Location known	Paragamian 1992c	925	GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>	
431	Varathro sta Kakalonia		Natural	Kriti	Rethymno	Mylopotamos	Axos	24.844461713	35.312258876	419	Location known	Paragamian 1992k	933		
432	Varathro Stou Diakoumou ti Riza		Natural	Kriti	Rethymno	Amari	Platanos	24.768775	35.156484		Unknown exact location				
433	Varathro Stou Tafkou to Lakki		Natural	Kriti	Rethymno	Mylopotamos	Kalyvos	24.796949	35.31501		Unknown exact location				
434	Varathro Tafkos Myristis		Natural	Kriti	Rethymno	Anogeia	Anogeia	24.885174095	35.282756546	812	Location known			GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>	
435	Varathro Tafkos sti Gonia		Natural	Kriti	Rethymno	Mylopotamos	Aloides	24.879392337	35.368038991	358	Location known				
436	Varathro Tafkos stin Pode Faranga		Natural	Kriti	Rethymno	Amari	Kouroutes	24.743193353	35.187885059	563	Location known				
437	Varathro Tafkos sto Xepatomeno Aloni		Natural	Kriti	Rethymno	Anogeia	Anogeia	24.884504859	35.284304733	787	Location known				
438	Varathro Xylouri Tafkos		Natural	Kriti	Rethymno	Anogeia	Anogeia	24.885505661	35.280915527	843	Location known			GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>	
439	Anonymo Spilaio Kato Grammatikou	Grotte de Tsingoler	Natural	Kentriki Makedonia	Pella	Edessa	Kato Grammatiko	21.884493	40.745593	700	Unknown exact location				
440	Spilaio Omorfi Spilia		Natural	Thessalia	Trikala	Amfilochia	Chalkiopoulo	21.358131	38.997333	1243	Unknown exact location	Petrocheilos 1957c	969	GR2110006 - Koilada Acheloou and Ori Valtou (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2110006" target="_blank"> Check site’s Standard Data Form</a>|K301 - Kanala (Valtou) [Wildlife Refuge]: OGG 700/Β/1980	
441	Cave at Parnassos mt.		Natural	Sterea Ellada	Fokida	Delfoi	Delfoi				Unknown Location				
443	Spilaio Zervati		Natural	Ionioi Nisoi	Kefalonia	Kefalonia	Karavomylos	20.628478222	38.252437678	18	Location known	Petrocheilos 1959b	975		
444	Spilaio Peristere (ancient quarry)	Höhle bei Prines	Artificial	Kriti	Rethymno	Mylopotamos	Prines (Archaia Eleftherna)	24.66812	35.340530	270	Location known			Archaeological Site - Ministerial Decisions: 15904/24-11-1962 (OGG 473/Β/17-12-1962), 3888/21-2-1967 (OGG 168/Β/9-3-1967), 36852/2942/12-10-1973 (OGG 1242/Β/16-10-1973), 11306/479/19-08-2011 (OGG 251/ΑΑΠ/30-09-2011)	
445	Cave in a quarry between Kassiopi and Ag. Spyridon		Natural	Ionioi Nisoi	Kerkyra	Kerkyra	Kassiopi	19.901194	39.789446		Unknown exact location				
446	Spilaio Agiou Neilou		Natural	Ipeiros	Thesprotia	Filiata	Mavroneri	20.313611	39.643889	250	Unknown exact location			GR2120009 - Ori Tsamanta, Filiaton, Farmakovouni, Megali Rachi (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2120009" target="_blank"> Check site’s Standard Data Form</a>	
442	Spilaio Drakospilia	Dragon cave	Natural	Sterea Ellada	Voiotia	Distomo - Arachova - Antikyra	Arachova	22.571911149	38.546331785	1808	Location known	Santorinaios 1949b	1116	GR2450005 - Notioanatolikos Parnassos - Ethnikos Drymos Parnassou - Dasos Tithoreas, Spilaiovarathro Polydrosou (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2450005" target="_blank"> Check site’s Standard Data Form</a>|GR2410002 - Oros Parnassos (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2410002" target="_blank"> Check site’s Standard Data Form</a>	<p>The cave is located close to the chapel of the Mountain Refuge at Parnassos&nbsp;Ski Centre, (Arachova).</p>
448	Spilaio Didymoteichou	Spilaio Kagiali, Spilaio Akropolis	Natural	Anatoliki Makedonia-Thraki	Evros	Didymoteicho	Didymoteicho	26.487275	41.352340	70	Location known			GR1110005 - Vouna Evrou - spilaia Didymoteichou kai Kefalovounou (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1110005" target="_blank"> Check site’s Standard Data Form</a>	It is not clear whether the Chiropteran records of Niethamer (1974) and  Kock (1974) are assigned to the cave of Koufovouno or the cave of  Didymoteicho.
449	Spilaio Monis Kaloritsas		Natural	Notio Aigaio	Naxos	Naxos & Mikres Kyklades	Ano Sagkri	25.454620	37.036785	350	Location known			K494 - Profitis Ilias (Damarionou Naxou)  [Wildlife Refuge]: OGG 659/Β/1979|GR4220026 - Naxos: Ori Anathematistra, Koronos, Mavrovouni, Zas, Viglatouri (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4220026" target="_blank"> Check site’s Standard Data Form</a>	
450	Cave near Lake Volvi	cave near Lake Beshik	Natural	Kentriki Makedonia	Thessaloniki	Volvi	NA				Unknown exact location				The location of the cave is unknown. It was cited by Hirst (1922) as the site where the parasitic mite <i>Liponyssus sternalis (=Macronyssus rhinolophi)</i> was collected from a bat: "Host: A bat found in a cave near Lake Beshik, Salonika (27.17.1918), Dr James Waterston."
451	Small anonymous cave at Lasithi plateau	"Kleine Schwinde"	Natural	Kriti	Lasithi	Oropedio Lasithiou	Tzermiado	25.467000	35.178150	820	Unknown exact location			GR4320002 - Dikti: Oropedio Lasithiou, Katharo, Selena, Krasi, Selakano, Chalasmeni Koryfi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4320002" target="_blank"> Check site’s Standard Data Form</a>	Unknown exact location at Lasithi plateau (820m a.s.l.)
